date,50,65,68,71,74,89,123,124,138,179,203,249,263,270,273,276,361,364,378,382,404,405,406,465,466,467,472,560,573,646,658,882,906,907,908,909,951,1150,1190,1191,1269,1292,1293,1349
2016-01,42,67,74,64,48,53,57,68,77,40,35,40,41,82,34,77,36,81,71,33,45,41,47,32,42,38,63,80,23,77,56,71,62,38,61,66,77,51,29,38,34,82,63,18
2016-02,44,61,70,64,45,51,55,64,80,39,33,44,41,73,37,80,32,44,68,32,48,40,45,32,41,39,64,76,21,78,64,72,68,43,56,62,69,50,29,36,36,65,56,17
2016-03,43,62,70,62,44,54,55,58,82,38,33,43,42,69,38,78,31,39,66,32,49,39,43,30,38,40,67,71,21,78,53,70,74,41,53,60,64,52,27,40,36,61,56,18
2016-04,44,61,73,61,45,55,55,58,82,38,32,45,47,68,43,81,30,40,65,32,53,39,45,28,38,39,66,74,20,77,51,74,57,38,57,56,65,51,27,46,37,62,53,17
2016-05,42,61,73,59,48,55,63,59,83,38,35,45,50,64,45,75,29,37,63,30,53,40,46,29,37,40,64,72,20,76,46,70,56,36,57,53,61,50,25,48,39,55,52,17
2016-06,44,61,75,58,45,53,57,62,81,39,37,48,48,70,44,75,29,38,64,31,53,43,48,31,37,39,62,70,20,74,47,72,57,36,56,52,60,53,27,45,38,55,53,17
2016-07,45,63,75,59,35,55,57,63,100,43,39,46,52,65,41,81,29,37,65,35,54,43,49,35,39,39,66,72,20,72,46,75,56,35,59,53,61,50,24,50,37,54,55,17
2016-08,48,64,70,59,34,53,53,61,83,44,38,40,53,67,40,79,28,36,66,33,50,41,50,32,42,39,63,70,20,71,45,75,53,35,58,54,63,50,25,52,35,55,55,17
2016-09,44,61,74,62,50,53,59,65,82,39,36,39,51,73,40,80,33,36,66,43,49,41,48,31,39,40,64,73,20,75,50,74,60,40,59,54,68,53,27,49,37,60,58,17
2016-10,43,63,83,65,45,50,57,68,79,35,32,36,46,78,38,82,33,44,60,36,49,45,50,28,37,37,62,75,20,76,50,71,66,43,63,58,71,53,26,43,36,68,62,17
2016-11,44,62,95,65,46,52,56,82,76,32,28,37,45,78,34,80,44,34,56,37,51,50,59,28,37,35,64,86,23,77,59,71,78,39,57,59,79,57,28,39,40,85,63,17
2016-12,44,66,94,72,34,47,56,95,71,29,28,30,42,71,30,83,47,34,46,36,56,66,84,23,28,29,58,83,22,74,46,65,80,42,55,83,78,67,23,36,32,86,59,14
2017-01,43,59,75,65,47,53,57,69,80,39,36,41,42,82,34,79,36,34,67,35,49,42,48,31,42,39,65,83,21,82,56,72,62,38,62,67,75,52,29,37,37,79,60,18
2017-02,42,58,72,66,43,52,59,63,83,37,32,43,41,74,35,87,33,32,65,34,52,41,46,30,42,39,66,78,20,82,58,72,65,42,57,61,70,52,29,37,36,63,56,17
2017-03,42,60,71,62,46,54,61,61,84,36,32,44,43,68,37,82,31,32,61,33,54,39,46,29,39,40,68,77,20,82,55,72,66,40,55,55,67,53,28,40,39,60,52,18
2017-04,41,62,71,65,39,54,59,57,85,38,34,40,50,67,41,87,31,34,59,32,52,40,50,29,38,37,71,78,19,78,47,71,69,40,59,62,69,51,26,48,38,69,53,17
2017-05,43,61,76,62,46,54,63,60,82,40,35,47,50,65,41,81,31,39,64,31,52,41,51,31,38,39,67,78,19,83,49,75,57,36,61,56,69,54,27,48,39,80,54,19
2017-06,44,62,78,61,43,55,60,65,83,41,37,51,50,60,44,82,30,36,65,31,61,44,56,33,38,41,67,79,18,80,49,75,56,36,61,55,65,55,26,46,41,64,55,19
2017-07,46,63,79,65,35,57,61,68,88,44,40,47,55,69,40,89,31,34,66,33,57,45,58,34,41,43,69,83,20,81,47,80,59,38,65,57,71,57,26,52,39,64,60,20
2017-08,46,63,75,66,34,54,59,66,83,44,38,42,53,72,37,90,31,32,66,33,53,43,56,33,40,42,67,78,19,81,51,83,56,39,64,56,71,57,24,47,37,62,58,18
2017-09,47,62,79,67,51,54,61,65,81,39,39,42,49,77,35,86,33,41,70,40,54,44,55,34,40,43,73,78,19,83,54,79,60,44,63,58,73,58,26,47,37,66,60,18
2017-10,45,64,85,69,46,53,62,69,82,38,35,41,44,83,34,91,36,44,63,35,56,44,56,31,41,39,70,80,19,89,57,78,66,43,69,59,77,59,30,41,38,71,64,18
2017-11,44,63,100,69,45,52,59,88,76,32,28,39,44,85,32,87,46,31,58,36,57,50,68,28,43,35,69,88,21,89,55,77,75,40,58,62,86,63,28,40,35,93,64,18
2017-12,45,67,100,77,37,49,55,100,70,28,29,30,39,74,27,88,48,37,47,35,59,69,98,24,28,29,57,84,21,84,45,69,82,43,60,88,81,75,24,34,29,92,60,15
2018-01,43,59,77,69,46,53,57,70,81,39,36,42,40,83,31,84,36,34,66,31,49,42,54,31,43,39,67,85,20,92,55,79,64,38,62,68,80,57,29,36,36,79,59,20
2018-02,42,60,73,69,45,54,56,66,82,37,34,41,39,75,32,93,32,42,61,30,53,42,54,31,41,39,65,79,19,89,54,74,67,40,58,62,73,54,30,35,37,67,56,21
2018-03,47,60,72,68,47,56,56,65,88,36,36,41,39,75,33,86,32,33,61,29,54,42,53,33,38,40,68,80,18,89,53,74,78,44,55,64,73,61,28,35,36,66,56,27
2018-04,42,59,74,65,40,55,57,60,87,38,35,43,46,70,37,85,32,35,61,29,54,40,54,31,40,37,73,82,18,88,49,76,63,37,59,59,71,56,27,43,38,60,54,19
2018-05,43,62,75,61,42,56,57,62,87,39,35,41,49,61,40,80,30,31,59,28,55,41,57,31,39,37,69,76,18,87,47,73,56,36,60,55,65,57,27,47,40,54,52,20
2018-06,43,59,77,62,41,54,58,67,85,37,36,46,50,61,42,81,30,30,60,27,59,42,61,31,37,35,70,79,18,84,46,74,56,33,62,54,65,56,28,47,40,53,51,20
2018-07,44,61,77,62,34,53,57,64,85,40,39,43,50,64,37,83,29,32,61,28,57,41,59,31,38,37,70,86,17,82,48,77,55,34,65,54,67,56,28,48,40,55,54,23
2018-08,44,62,74,66,32,53,59,64,84,41,37,40,47,72,35,88,31,34,63,30,55,43,61,31,40,35,68,80,18,82,47,79,56,37,63,56,71,56,26,45,37,60,56,18
2018-09,43,57,75,66,46,50,56,62,79,35,35,39,43,74,33,85,31,36,60,31,56,42,58,30,36,35,69,77,17,80,52,75,57,41,64,58,72,58,29,41,33,64,56,18
2018-10,43,59,79,67,42,50,59,63,77,34,32,37,39,78,31,87,32,33,56,29,52,43,58,28,37,34,66,83,17,82,51,73,65,41,67,57,71,59,32,35,38,64,56,17
2018-11,43,62,95,67,41,51,57,83,81,30,28,36,40,83,28,85,42,31,52,31,54,49,69,27,35,31,67,89,19,87,55,75,73,39,58,60,81,64,32,35,36,85,61,17
2018-12,43,68,97,77,32,48,55,95,80,28,28,31,37,74,26,88,44,35,45,31,60,67,100,22,28,27,60,88,18,81,44,70,82,43,59,86,81,74,25,32,30,87,59,15
2019-01,42,58,77,69,43,54,56,71,82,37,35,44,39,83,30,87,35,36,62,27,50,41,53,30,42,37,72,86,18,92,56,79,62,37,65,66,81,59,32,35,38,78,60,19
2019-02,41,58,69,67,40,54,54,63,86,35,32,45,39,73,30,87,32,39,58,26,54,40,53,29,40,34,74,80,17,88,54,77,65,39,58,61,73,57,33,35,38,65,54,19
2019-03,42,60,74,67,42,53,58,64,84,35,32,43,40,74,33,88,31,36,58,26,56,40,55,30,38,34,73,81,17,86,52,75,65,39,59,58,73,58,33,37,38,64,54,19
2019-04,42,61,74,68,38,55,57,60,89,37,33,44,46,72,36,91,31,34,56,26,56,40,55,29,38,35,77,79,17,85,49,78,72,38,61,62,70,58,33,42,41,61,55,19
2019-05,43,60,74,64,41,55,57,64,87,39,34,44,47,66,37,86,30,31,56,28,56,42,61,30,39,35,72,81,16,87,44,78,58,36,59,57,66,59,33,45,40,58,50,18
2019-06,44,60,79,63,41,55,60,66,88,39,36,45,46,66,39,88,31,35,57,27,58,43,66,35,39,36,72,86,17,84,48,77,59,35,62,57,70,60,31,43,40,60,54,21
2019-07,46,61,76,64,34,56,59,65,89,40,38,46,49,66,36,88,31,35,59,28,57,43,63,35,41,36,75,91,17,84,48,79,57,34,65,55,68,62,30,46,42,60,56,20
2019-08,46,64,75,68,33,56,63,66,88,42,37,42,47,74,35,98,32,38,61,28,56,43,63,32,40,35,74,84,17,83,49,84,58,38,66,58,72,60,30,44,39,62,56,19
2019-09,44,60,77,66,47,52,65,64,84,39,39,47,43,76,32,91,32,44,61,33,53,41,56,31,39,35,77,81,17,85,48,79,61,41,64,56,74,59,32,41,40,64,55,19
2019-10,44,62,84,69,43,55,60,69,84,36,34,44,40,82,29,93,34,41,59,30,53,45,58,30,38,34,72,86,17,89,51,79,67,42,72,58,76,65,33,37,37,69,60,19
2019-11,45,64,98,73,43,57,60,86,94,34,29,43,41,91,29,94,42,37,57,32,57,52,70,29,40,32,72,92,19,91,54,80,79,41,61,63,89,67,33,36,38,88,68,19
2019-12,45,68,99,79,33,51,58,98,79,32,30,40,39,78,27,94,44,35,50,31,63,68,96,25,32,28,69,93,18,88,44,75,84,43,63,88,87,82,28,33,34,93,65,16
2020-01,43,58,76,71,42,57,65,71,87,39,36,50,40,85,30,90,36,35,65,29,52,43,53,36,46,37,80,91,17,96,51,82,64,38,67,68,83,63,34,35,41,82,61,20
2020-02,43,59,74,73,41,58,62,68,86,38,36,49,38,78,30,94,32,36,64,30,57,42,52,42,45,38,82,83,17,94,54,80,67,42,62,64,77,59,34,32,40,71,57,20
2020-03,39,58,59,79,48,51,61,53,76,28,29,47,39,62,27,76,29,29,48,27,100,42,47,65,54,34,96,74,15,93,46,87,66,55,68,67,70,69,34,35,41,73,67,19
2020-04,38,61,66,100,36,49,63,52,76,18,14,34,71,66,30,57,36,29,41,29,95,54,65,28,35,26,98,81,16,85,42,86,100,100,100,100,83,96,26,72,39,93,61,18
2020-05,40,68,76,95,37,58,85,60,83,20,15,34,89,85,36,77,37,30,53,29,88,54,75,27,42,30,100,95,18,83,42,93,90,87,97,90,94,94,28,100,45,98,67,19
2020-06,43,69,78,87,41,64,77,67,94,23,17,38,84,100,40,100,38,28,66,29,82,54,73,34,51,35,100,98,18,86,47,100,87,72,90,79,100,100,31,93,45,100,71,21
